Mod:Item:MetaData, Localized Name
blockarmor:logs.4_3_chestplate, item.logs.4_3_chestplate.name
blockarmor:logs.4_3_leggings, item.logs.4_3_leggings.name
blockarmor:logs.4_3_boots, item.logs.4_3_boots.name
blockarmor:logs.5_0_helmet, item.logs.5_0_helmet.name
blockarmor:logs.5_0_chestplate, item.logs.5_0_chestplate.name
blockarmor:logs.5_0_leggings, item.logs.5_0_leggings.name
blockarmor:logs.5_0_boots, item.logs.5_0_boots.name
blockarmor:logs.5_1_helmet, item.logs.5_1_helmet.name
blockarmor:logs.5_1_chestplate, item.logs.5_1_chestplate.name
blockarmor:logs.5_1_leggings, item.logs.5_1_leggings.name
blockarmor:logs.5_1_boots, item.logs.5_1_boots.name
blockarmor:logs.5_2_helmet, item.logs.5_2_helmet.name
blockarmor:logs.5_2_chestplate, item.logs.5_2_chestplate.name
blockarmor:logs.5_2_leggings, item.logs.5_2_leggings.name
blockarmor:logs.5_2_boots, item.logs.5_2_boots.name
blockarmor:logs.5_3_helmet, item.logs.5_3_helmet.name
blockarmor:logs.5_3_chestplate, item.logs.5_3_chestplate.name
blockarmor:logs.5_3_leggings, item.logs.5_3_leggings.name
blockarmor:logs.5_3_boots, item.logs.5_3_boots.name
blockarmor:logs.6_0_helmet, item.logs.6_0_helmet.name
blockarmor:logs.6_0_chestplate, item.logs.6_0_chestplate.name
blockarmor:logs.6_0_leggings, item.logs.6_0_leggings.name
blockarmor:logs.6_0_boots, item.logs.6_0_boots.name
blockarmor:logs.6_1_helmet, item.logs.6_1_helmet.name
blockarmor:logs.6_1_chestplate, item.logs.6_1_chestplate.name
blockarmor:logs.6_1_leggings, item.logs.6_1_leggings.name
blockarmor:logs.6_1_boots, item.logs.6_1_boots.name
blockarmor:logs.6_2_helmet, item.logs.6_2_helmet.name
blockarmor:logs.6_2_chestplate, item.logs.6_2_chestplate.name
blockarmor:logs.6_2_leggings, item.logs.6_2_leggings.name
blockarmor:logs.6_2_boots, item.logs.6_2_boots.name
blockarmor:logs.6_3_helmet, item.logs.6_3_helmet.name
blockarmor:logs.6_3_chestplate, item.logs.6_3_chestplate.name
blockarmor:logs.6_3_leggings, item.logs.6_3_leggings.name
blockarmor:logs.6_3_boots, item.logs.6_3_boots.name
blockarmor:logs.7_0_helmet, item.logs.7_0_helmet.name
blockarmor:logs.7_0_chestplate, item.logs.7_0_chestplate.name
blockarmor:logs.7_0_leggings, item.logs.7_0_leggings.name
blockarmor:logs.7_0_boots, item.logs.7_0_boots.name
blockarmor:logs.fireproof.0_0_helmet, item.logs.fireproof.0_0_helmet.name
blockarmor:logs.fireproof.0_0_chestplate, item.logs.fireproof.0_0_chestplate.name
blockarmor:logs.fireproof.0_0_leggings, item.logs.fireproof.0_0_leggings.name
blockarmor:logs.fireproof.0_0_boots, item.logs.fireproof.0_0_boots.name
blockarmor:logs.fireproof.0_1_helmet, item.logs.fireproof.0_1_helmet.name
blockarmor:logs.fireproof.0_1_chestplate, item.logs.fireproof.0_1_chestplate.name
blockarmor:logs.fireproof.0_1_leggings, item.logs.fireproof.0_1_leggings.name
blockarmor:logs.fireproof.0_1_boots, item.logs.fireproof.0_1_boots.name
blockarmor:logs.fireproof.0_2_helmet, item.logs.fireproof.0_2_helmet.name
blockarmor:logs.fireproof.0_2_chestplate, item.logs.fireproof.0_2_chestplate.name
blockarmor:logs.fireproof.0_2_leggings, item.logs.fireproof.0_2_leggings.name
blockarmor:logs.fireproof.0_2_boots, item.logs.fireproof.0_2_boots.name
blockarmor:logs.fireproof.0_3_helmet, item.logs.fireproof.0_3_helmet.name
blockarmor:logs.fireproof.0_3_chestplate, item.logs.fireproof.0_3_chestplate.name
blockarmor:logs.fireproof.0_3_leggings, item.logs.fireproof.0_3_leggings.name
blockarmor:logs.fireproof.0_3_boots, item.logs.fireproof.0_3_boots.name
blockarmor:logs.fireproof.1_0_helmet, item.logs.fireproof.1_0_helmet.name
blockarmor:logs.fireproof.1_0_chestplate, item.logs.fireproof.1_0_chestplate.name
blockarmor:logs.fireproof.1_0_leggings, item.logs.fireproof.1_0_leggings.name
blockarmor:logs.fireproof.1_0_boots, item.logs.fireproof.1_0_boots.name
blockarmor:logs.fireproof.1_1_helmet, item.logs.fireproof.1_1_helmet.name
blockarmor:logs.fireproof.1_1_chestplate, item.logs.fireproof.1_1_chestplate.name
blockarmor:logs.fireproof.1_1_leggings, item.logs.fireproof.1_1_leggings.name
blockarmor:logs.fireproof.1_1_boots, item.logs.fireproof.1_1_boots.name
blockarmor:logs.fireproof.1_2_helmet, item.logs.fireproof.1_2_helmet.name
blockarmor:logs.fireproof.1_2_chestplate, item.logs.fireproof.1_2_chestplate.name
blockarmor:logs.fireproof.1_2_leggings, item.logs.fireproof.1_2_leggings.name
blockarmor:logs.fireproof.1_2_boots, item.logs.fireproof.1_2_boots.name
blockarmor:logs.fireproof.1_3_helmet, item.logs.fireproof.1_3_helmet.name
blockarmor:logs.fireproof.1_3_chestplate, item.logs.fireproof.1_3_chestplate.name
blockarmor:logs.fireproof.1_3_leggings, item.logs.fireproof.1_3_leggings.name
blockarmor:logs.fireproof.1_3_boots, item.logs.fireproof.1_3_boots.name
blockarmor:logs.fireproof.2_0_helmet, item.logs.fireproof.2_0_helmet.name
blockarmor:logs.fireproof.2_0_chestplate, item.logs.fireproof.2_0_chestplate.name
blockarmor:logs.fireproof.2_0_leggings, item.logs.fireproof.2_0_leggings.name
blockarmor:logs.fireproof.2_0_boots, item.logs.fireproof.2_0_boots.name
blockarmor:logs.fireproof.2_1_helmet, item.logs.fireproof.2_1_helmet.name
blockarmor:logs.fireproof.2_1_chestplate, item.logs.fireproof.2_1_chestplate.name
blockarmor:logs.fireproof.2_1_leggings, item.logs.fireproof.2_1_leggings.name
blockarmor:logs.fireproof.2_1_boots, item.logs.fireproof.2_1_boots.name
blockarmor:logs.fireproof.2_2_helmet, item.logs.fireproof.2_2_helmet.name
blockarmor:logs.fireproof.2_2_chestplate, item.logs.fireproof.2_2_chestplate.name
blockarmor:logs.fireproof.2_2_leggings, item.logs.fireproof.2_2_leggings.name
blockarmor:logs.fireproof.2_2_boots, item.logs.fireproof.2_2_boots.name
blockarmor:logs.fireproof.2_3_helmet, item.logs.fireproof.2_3_helmet.name
blockarmor:logs.fireproof.2_3_chestplate, item.logs.fireproof.2_3_chestplate.name
blockarmor:logs.fireproof.2_3_leggings, item.logs.fireproof.2_3_leggings.name
blockarmor:logs.fireproof.2_3_boots, item.logs.fireproof.2_3_boots.name
blockarmor:logs.fireproof.3_0_helmet, item.logs.fireproof.3_0_helmet.name
blockarmor:logs.fireproof.3_0_chestplate, item.logs.fireproof.3_0_chestplate.name
blockarmor:logs.fireproof.3_0_leggings, item.logs.fireproof.3_0_leggings.name
blockarmor:logs.fireproof.3_0_boots, item.logs.fireproof.3_0_boots.name
blockarmor:logs.fireproof.3_1_helmet, item.logs.fireproof.3_1_helmet.name
blockarmor:logs.fireproof.3_1_chestplate, item.logs.fireproof.3_1_chestplate.name
blockarmor:logs.fireproof.3_1_leggings, item.logs.fireproof.3_1_leggings.name
blockarmor:logs.fireproof.3_1_boots, item.logs.fireproof.3_1_boots.name
blockarmor:logs.fireproof.3_2_helmet, item.logs.fireproof.3_2_helmet.name
blockarmor:logs.fireproof.3_2_chestplate, item.logs.fireproof.3_2_chestplate.name
blockarmor:logs.fireproof.3_2_leggings, item.logs.fireproof.3_2_leggings.name
blockarmor:logs.fireproof.3_2_boots, item.logs.fireproof.3_2_boots.name
blockarmor:logs.fireproof.3_3_helmet, item.logs.fireproof.3_3_helmet.name
blockarmor:logs.fireproof.3_3_chestplate, item.logs.fireproof.3_3_chestplate.name
blockarmor:logs.fireproof.3_3_leggings, item.logs.fireproof.3_3_leggings.name
blockarmor:logs.fireproof.3_3_boots, item.logs.fireproof.3_3_boots.name
blockarmor:logs.fireproof.4_0_helmet, item.logs.fireproof.4_0_helmet.name
blockarmor:logs.fireproof.4_0_chestplate, item.logs.fireproof.4_0_chestplate.name
blockarmor:logs.fireproof.4_0_leggings, item.logs.fireproof.4_0_leggings.name
blockarmor:logs.fireproof.4_0_boots, item.logs.fireproof.4_0_boots.name
blockarmor:logs.fireproof.4_1_helmet, item.logs.fireproof.4_1_helmet.name
blockarmor:logs.fireproof.4_1_chestplate, item.logs.fireproof.4_1_chestplate.name
blockarmor:logs.fireproof.4_1_leggings, item.logs.fireproof.4_1_leggings.name
blockarmor:logs.fireproof.4_1_boots, item.logs.fireproof.4_1_boots.name
blockarmor:logs.fireproof.4_2_helmet, item.logs.fireproof.4_2_helmet.name
blockarmor:logs.fireproof.4_2_chestplate, item.logs.fireproof.4_2_chestplate.name
blockarmor:logs.fireproof.4_2_leggings, item.logs.fireproof.4_2_leggings.name
blockarmor:logs.fireproof.4_2_boots, item.logs.fireproof.4_2_boots.name
blockarmor:logs.fireproof.4_3_helmet, item.logs.fireproof.4_3_helmet.name
blockarmor:logs.fireproof.4_3_chestplate, item.logs.fireproof.4_3_chestplate.name
blockarmor:logs.fireproof.4_3_leggings, item.logs.fireproof.4_3_leggings.name
blockarmor:logs.fireproof.4_3_boots, item.logs.fireproof.4_3_boots.name
blockarmor:logs.fireproof.5_0_helmet, item.logs.fireproof.5_0_helmet.name
blockarmor:logs.fireproof.5_0_chestplate, item.logs.fireproof.5_0_chestplate.name
blockarmor:logs.fireproof.5_0_leggings, item.logs.fireproof.5_0_leggings.name
blockarmor:logs.fireproof.5_0_boots, item.logs.fireproof.5_0_boots.name
blockarmor:logs.fireproof.5_1_helmet, item.logs.fireproof.5_1_helmet.name
blockarmor:logs.fireproof.5_1_chestplate, item.logs.fireproof.5_1_chestplate.name
blockarmor:logs.fireproof.5_1_leggings, item.logs.fireproof.5_1_leggings.name
blockarmor:logs.fireproof.5_1_boots, item.logs.fireproof.5_1_boots.name
blockarmor:logs.fireproof.5_2_helmet, item.logs.fireproof.5_2_helmet.name
blockarmor:logs.fireproof.5_2_chestplate, item.logs.fireproof.5_2_chestplate.name
blockarmor:logs.fireproof.5_2_leggings, item.logs.fireproof.5_2_leggings.name
blockarmor:logs.fireproof.5_2_boots, item.logs.fireproof.5_2_boots.name
blockarmor:logs.fireproof.5_3_helmet, item.logs.fireproof.5_3_helmet.name
blockarmor:logs.fireproof.5_3_chestplate, item.logs.fireproof.5_3_chestplate.name
blockarmor:logs.fireproof.5_3_leggings, item.logs.fireproof.5_3_leggings.name
blockarmor:logs.fireproof.5_3_boots, item.logs.fireproof.5_3_boots.name
blockarmor:logs.fireproof.6_0_helmet, item.logs.fireproof.6_0_helmet.name
blockarmor:logs.fireproof.6_0_chestplate, item.logs.fireproof.6_0_chestplate.name
blockarmor:logs.fireproof.6_0_leggings, item.logs.fireproof.6_0_leggings.name
blockarmor:logs.fireproof.6_0_boots, item.logs.fireproof.6_0_boots.name
blockarmor:logs.fireproof.6_1_helmet, item.logs.fireproof.6_1_helmet.name
blockarmor:logs.fireproof.6_1_chestplate, item.logs.fireproof.6_1_chestplate.name
blockarmor:logs.fireproof.6_1_leggings, item.logs.fireproof.6_1_leggings.name
blockarmor:logs.fireproof.6_1_boots, item.logs.fireproof.6_1_boots.name
blockarmor:logs.fireproof.6_2_helmet, item.logs.fireproof.6_2_helmet.name
blockarmor:logs.fireproof.6_2_chestplate, item.logs.fireproof.6_2_chestplate.name
blockarmor:logs.fireproof.6_2_leggings, item.logs.fireproof.6_2_leggings.name
blockarmor:logs.fireproof.6_2_boots, item.logs.fireproof.6_2_boots.name
blockarmor:logs.fireproof.6_3_helmet, item.logs.fireproof.6_3_helmet.name
blockarmor:logs.fireproof.6_3_chestplate, item.logs.fireproof.6_3_chestplate.name
blockarmor:logs.fireproof.6_3_leggings, item.logs.fireproof.6_3_leggings.name
blockarmor:logs.fireproof.6_3_boots, item.logs.fireproof.6_3_boots.name
blockarmor:logs.fireproof.7_0_helmet, item.logs.fireproof.7_0_helmet.name
blockarmor:logs.fireproof.7_0_chestplate, item.logs.fireproof.7_0_chestplate.name
blockarmor:logs.fireproof.7_0_leggings, item.logs.fireproof.7_0_leggings.name
blockarmor:logs.fireproof.7_0_boots, item.logs.fireproof.7_0_boots.name
blockarmor:logs.vanilla.fireproof.0_0_helmet, item.logs.vanilla.fireproof.0_0_helmet.name
blockarmor:logs.vanilla.fireproof.0_0_chestplate, item.logs.vanilla.fireproof.0_0_chestplate.name
blockarmor:logs.vanilla.fireproof.0_0_leggings, item.logs.vanilla.fireproof.0_0_leggings.name
blockarmor:logs.vanilla.fireproof.0_0_boots, item.logs.vanilla.fireproof.0_0_boots.name
blockarmor:logs.vanilla.fireproof.0_1_helmet, item.logs.vanilla.fireproof.0_1_helmet.name
blockarmor:logs.vanilla.fireproof.0_1_chestplate, item.logs.vanilla.fireproof.0_1_chestplate.name
blockarmor:logs.vanilla.fireproof.0_1_leggings, item.logs.vanilla.fireproof.0_1_leggings.name
blockarmor:logs.vanilla.fireproof.0_1_boots, item.logs.vanilla.fireproof.0_1_boots.name
blockarmor:logs.vanilla.fireproof.0_2_helmet, item.logs.vanilla.fireproof.0_2_helmet.name
blockarmor:logs.vanilla.fireproof.0_2_chestplate, item.logs.vanilla.fireproof.0_2_chestplate.name
blockarmor:logs.vanilla.fireproof.0_2_leggings, item.logs.vanilla.fireproof.0_2_leggings.name
blockarmor:logs.vanilla.fireproof.0_2_boots, item.logs.vanilla.fireproof.0_2_boots.name
blockarmor:logs.vanilla.fireproof.0_3_helmet, item.logs.vanilla.fireproof.0_3_helmet.name
blockarmor:logs.vanilla.fireproof.0_3_chestplate, item.logs.vanilla.fireproof.0_3_chestplate.name
blockarmor:logs.vanilla.fireproof.0_3_leggings, item.logs.vanilla.fireproof.0_3_leggings.name
blockarmor:logs.vanilla.fireproof.0_3_boots, item.logs.vanilla.fireproof.0_3_boots.name
blockarmor:logs.vanilla.fireproof.1_0_helmet, item.logs.vanilla.fireproof.1_0_helmet.name
blockarmor:logs.vanilla.fireproof.1_0_chestplate, item.logs.vanilla.fireproof.1_0_chestplate.name
blockarmor:logs.vanilla.fireproof.1_0_leggings, item.logs.vanilla.fireproof.1_0_leggings.name
blockarmor:logs.vanilla.fireproof.1_0_boots, item.logs.vanilla.fireproof.1_0_boots.name
blockarmor:logs.vanilla.fireproof.1_1_helmet, item.logs.vanilla.fireproof.1_1_helmet.name
blockarmor:logs.vanilla.fireproof.1_1_chestplate, item.logs.vanilla.fireproof.1_1_chestplate.name
blockarmor:logs.vanilla.fireproof.1_1_leggings, item.logs.vanilla.fireproof.1_1_leggings.name
blockarmor:logs.vanilla.fireproof.1_1_boots, item.logs.vanilla.fireproof.1_1_boots.name
blockarmor:planks.0_0_helmet, item.planks.0_0_helmet.name
blockarmor:planks.0_0_chestplate, item.planks.0_0_chestplate.name
blockarmor:planks.0_0_leggings, item.planks.0_0_leggings.name
blockarmor:planks.0_0_boots, item.planks.0_0_boots.name
blockarmor:planks.0_1_helmet, item.planks.0_1_helmet.name
blockarmor:planks.0_1_chestplate, item.planks.0_1_chestplate.name
blockarmor:planks.0_1_leggings, item.planks.0_1_leggings.name
blockarmor:planks.0_1_boots, item.planks.0_1_boots.name
blockarmor:planks.0_2_helmet, item.planks.0_2_helmet.name
blockarmor:planks.0_2_chestplate, item.planks.0_2_chestplate.name
blockarmor:planks.0_2_leggings, item.planks.0_2_leggings.name
blockarmor:planks.0_2_boots, item.planks.0_2_boots.name
blockarmor:planks.0_3_helmet, item.planks.0_3_helmet.name
blockarmor:planks.0_3_chestplate, item.planks.0_3_chestplate.name
blockarmor:planks.0_3_leggings, item.planks.0_3_leggings.name
blockarmor:planks.0_3_boots, item.planks.0_3_boots.name
blockarmor:planks.0_4_helmet, item.planks.0_4_helmet.name
blockarmor:planks.0_4_chestplate, item.planks.0_4_chestplate.name
blockarmor:planks.0_4_leggings, item.planks.0_4_leggings.name
blockarmor:planks.0_4_boots, item.planks.0_4_boots.name
blockarmor:planks.0_5_helmet, item.planks.0_5_helmet.name
blockarmor:planks.0_5_chestplate, item.planks.0_5_chestplate.name
blockarmor:planks.0_5_leggings, item.planks.0_5_leggings.name
blockarmor:planks.0_5_boots, item.planks.0_5_boots.name
blockarmor:planks.0_6_helmet, item.planks.0_6_helmet.name
blockarmor:planks.0_6_chestplate, item.planks.0_6_chestplate.name
blockarmor:planks.0_6_leggings, item.planks.0_6_leggings.name
blockarmor:planks.0_6_boots, item.planks.0_6_boots.name
blockarmor:planks.0_7_helmet, item.planks.0_7_helmet.name
blockarmor:planks.0_7_chestplate, item.planks.0_7_chestplate.name
blockarmor:planks.0_7_leggings, item.planks.0_7_leggings.name
blockarmor:planks.0_7_boots, item.planks.0_7_boots.name
blockarmor:planks.0_8_helmet, item.planks.0_8_helmet.name
blockarmor:planks.0_8_chestplate, item.planks.0_8_chestplate.name
blockarmor:planks.0_8_leggings, item.planks.0_8_leggings.name
blockarmor:planks.0_8_boots, item.planks.0_8_boots.name
blockarmor:planks.0_9_helmet, item.planks.0_9_helmet.name
blockarmor:planks.0_9_chestplate, item.planks.0_9_chestplate.name
blockarmor:planks.0_9_leggings, item.planks.0_9_leggings.name
blockarmor:planks.0_9_boots, item.planks.0_9_boots.name
blockarmor:planks.0_10_helmet, item.planks.0_10_helmet.name
blockarmor:planks.0_10_chestplate, item.planks.0_10_chestplate.name
blockarmor:planks.0_10_leggings, item.planks.0_10_leggings.name
blockarmor:planks.0_10_boots, item.planks.0_10_boots.name
blockarmor:planks.0_11_helmet, item.planks.0_11_helmet.name
blockarmor:planks.0_11_chestplate, item.planks.0_11_chestplate.name
blockarmor:planks.0_11_leggings, item.planks.0_11_leggings.name
blockarmor:planks.0_11_boots, item.planks.0_11_boots.name
blockarmor:planks.0_12_helmet, item.planks.0_12_helmet.name
blockarmor:planks.0_12_chestplate, item.planks.0_12_chestplate.name
blockarmor:planks.0_12_leggings, item.planks.0_12_leggings.name
blockarmor:planks.0_12_boots, item.planks.0_12_boots.name
blockarmor:planks.0_13_helmet, item.planks.0_13_helmet.name
blockarmor:planks.0_13_chestplate, item.planks.0_13_chestplate.name
blockarmor:planks.0_13_leggings, item.planks.0_13_leggings.name
blockarmor:planks.0_13_boots, item.planks.0_13_boots.name
blockarmor:planks.0_14_helmet, item.planks.0_14_helmet.name
blockarmor:planks.0_14_chestplate, item.planks.0_14_chestplate.name
blockarmor:planks.0_14_leggings, item.planks.0_14_leggings.name
blockarmor:planks.0_14_boots, item.planks.0_14_boots.name
blockarmor:planks.0_15_helmet, item.planks.0_15_helmet.name
blockarmor:planks.0_15_chestplate, item.planks.0_15_chestplate.name
blockarmor:planks.0_15_leggings, item.planks.0_15_leggings.name
blockarmor:planks.0_15_boots, item.planks.0_15_boots.name
blockarmor:planks.1_0_helmet, item.planks.1_0_helmet.name
blockarmor:planks.1_0_chestplate, item.planks.1_0_chestplate.name
blockarmor:planks.1_0_leggings, item.planks.1_0_leggings.name
blockarmor:planks.1_0_boots, item.planks.1_0_boots.name
blockarmor:planks.1_1_helmet, item.planks.1_1_helmet.name
blockarmor:planks.1_1_chestplate, item.planks.1_1_chestplate.name
blockarmor:planks.1_1_leggings, item.planks.1_1_leggings.name
blockarmor:planks.1_1_boots, item.planks.1_1_boots.name
blockarmor:planks.1_2_helmet, item.planks.1_2_helmet.name
blockarmor:planks.1_2_chestplate, item.planks.1_2_chestplate.name
